fdc_id,description,food_category_id,is_breakfast,is_morning_snack,is_lunch,is_afternoon_snack,is_dinner,is_beverage,calories,protein,fat,cholesterol,carbohydrate,sugar,sodium,calcium,iron,potassium,vitamin_c
174150,"Beverages, OCEAN SPRAY, Light Cranberry, Concord Grape",14,1,1,1,1,1,1,23.0,0.36,0.02,0.0,5.78,5.02,8.0,4.0,0.06,34.0,34.1
174151,"Beverages, Fruit punch drink, with added nutrients, canned",14,1,1,1,1,1,1,47.0,0.0,0.0,0.0,11.94,11.29,38.0,8.0,0.09,31.0,29.6
174153,"Beverages, Fruit punch drink, frozen concentrate, prepared with water",14,1,1,1,1,1,1,46.0,0.06,0.0,0.0,11.66,0.0,5.0,4.0,0.09,13.0,43.8
174154,"Beverages, coffee, instant, vanilla, sweetened, decaffeinated, with non dairy creamer",14,1,1,1,1,1,1,465.0,0.0,13.33,0.0,86.28,66.67,333.0,0.0,0.0,57.0,0.0
174156,"Beverages, tea, herb, brewed, chamomile",14,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.2,0.0,1.0,2.0,0.08,9.0,0.0
174158,"Water, bottled, generic",14,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0
174159,"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients",14,1,1,1,1,1,1,400.0,4.55,2.27,0.0,90.28,81.82,136.0,455.0,0.0,280.0,27.3
174160,"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients, prepared with whole milk",14,1,1,1,1,1,1,89.0,3.27,3.17,10.0,11.87,11.59,50.0,141.0,0.03,144.0,2.3
174161,"Beverages, Water with added vitamins and minerals, bottles, sweetened, assorted fruit flavors",14,1,1,1,1,1,1,22.0,0.0,0.0,0.0,5.49,5.49,0.0,17.0,0.0,0.0,12.7
174170,"Beverages, V8 V- FUSION Juices, Acai Berry",14,1,1,1,1,1,1,45.0,0.0,0.0,0.0,10.98,10.57,28.0,1.0,0.81,98.0,40.7
174171,"Beverages, Energy drink, AMP",14,1,1,1,1,1,1,46.0,0.25,0.08,0.0,12.08,12.08,27.0,13.0,0.02,3.0,0.0
174172,"Beverages, Energy drink, FULL THROTTLE",14,1,1,1,1,1,1,46.0,0.25,0.08,0.0,12.08,12.08,35.0,13.0,0.02,3.0,0.0
174173,"Beverages, Vegetable and fruit juice drink, reduced calorie, with low-calorie sweetener, added vitamin C",14,1,1,1,1,1,1,4.0,0.0,0.0,0.0,1.1,0.63,14.0,8.0,0.3,24.0,25.1
174174,"Beverages, milk beverage, reduced fat, flavored and sweetened, Ready-to-drink,  added calcium, vitamin A and vitamin D",14,1,1,1,1,1,1,77.0,3.05,1.83,8.0,12.08,11.4,49.0,164.0,0.03,130.0,0.2
174175,"Beverages, vegetable and fruit juice blend, 100% juice, with added vitamins A, C, E",14,1,1,1,1,1,1,46.0,0.3,0.01,0.0,11.15,10.37,29.0,8.0,0.31,101.0,28.5
174176,"Beverages, fruit juice drink, reduced sugar, with vitamin E added",14,1,1,1,1,1,1,39.0,0.0,0.07,0.0,10.0,9.0,2.0,5.0,0.04,11.0,0.0
174177,"Beverages, Energy drink, VAULT Zero, sugar-free, citrus flavor",14,1,1,1,1,1,1,1.0,0.25,0.08,0.0,0.7,0.0,14.0,2.0,0.02,3.0,0.0
174178,"Beverages, PEPSICO QUAKER, Gatorade G2, low calorie",14,1,1,1,1,1,1,8.0,0.05,0.01,0.0,1.94,1.3,45.0,0.0,0.0,13.0,0.0
174179,"Beverages, Fruit flavored drink, less than 3% juice, not fortified with vitamin C",14,1,1,1,1,1,1,64.0,0.0,0.0,0.0,16.03,15.85,36.0,3.0,0.0,31.0,0.0
174180,"Beverages, Fruit flavored drink containing less than 3% fruit juice, with high vitamin C",14,1,1,1,1,1,1,27.0,0.0,0.0,0.0,6.67,5.0,36.0,3.0,0.0,31.0,25.0
174181,"Beverages, nutritional shake mix, high protein, powder",14,1,1,1,1,1,1,392.0,53.57,10.71,0.0,20.38,3.57,1214.0,714.0,22.5,1000.0,75.0
174253,"Lima beans, large, mature seeds, cooked, boiled, without salt",16,1,1,1,1,1,0,115.0,7.8,0.38,0.0,20.88,2.9,2.0,17.0,2.39,508.0,0.0
174257,"Mung beans, mature seeds, cooked, boiled, without salt",16,1,1,1,1,1,0,105.0,7.02,0.38,0.0,19.15,2.0,2.0,27.0,1.4,266.0,1.0
174258,"Noodles, chinese, cellophane or long rice (mung beans), dehydrated",16,1,1,1,1,1,0,351.0,0.16,0.06,0.0,86.09,0.0,10.0,25.0,2.17,10.0,0.0
174260,"Peanuts, all types, cooked, boiled, with salt",16,1,1,1,1,1,0,318.0,13.5,22.01,0.0,21.26,2.47,751.0,55.0,1.01,180.0,0.0
174261,"Peanuts, all types, oil-roasted, with salt",16,1,1,1,1,1,0,599.0,28.03,52.5,0.0,15.26,4.18,320.0,61.0,1.52,726.0,0.8
174262,"Peanuts, all types, dry-roasted, with salt",16,1,1,1,1,1,0,587.0,24.35,49.66,0.0,21.26,4.9,410.0,58.0,1.58,634.0,0.0
174265,"Peanut butter, chunk style, with salt",16,1,1,1,1,1,0,589.0,24.06,49.94,0.0,21.57,8.41,486.0,45.0,1.9,745.0,0.0
174266,"Peanut butter, smooth style, with salt (Includes foods for USDA's Food Distribution Program)",16,1,1,1,1,1,0,598.0,22.21,51.36,0.0,22.31,10.49,426.0,49.0,1.74,558.0,0.0
174267,"Peanut flour, defatted",16,1,1,1,1,1,0,327.0,52.2,0.55,0.0,34.7,8.22,180.0,140.0,2.1,1290.0,0.0
174269,"Sausage, meatless",16,1,1,1,1,1,0,255.0,20.28,18.16,0.0,8.09,0.0,888.0,63.0,3.72,231.0,0.0
174271,"Soybeans, mature cooked, boiled, without salt",16,1,1,1,1,1,0,172.0,18.21,8.97,0.0,8.36,3.0,1.0,102.0,5.14,515.0,1.7
174274,"Soy flour, full-fat, roasted",16,1,1,1,1,1,0,439.0,38.09,21.86,0.0,30.38,7.61,12.0,188.0,5.82,2041.0,0.0
174275,"Soy flour, defatted",16,1,1,1,1,1,0,327.0,51.46,1.22,0.0,33.92,16.42,20.0,241.0,9.24,2384.0,0.0
174276,Soy protein isolate,16,1,1,1,1,1,0,335.0,88.32,3.39,0.0,0.0,0.0,1005.0,178.0,14.5,81.0,0.0
174277,Soy sauce made from soy and wheat (shoyu),16,1,1,1,1,1,0,53.0,8.14,0.57,0.0,4.93,0.4,5493.0,33.0,1.45,435.0,0.0
174278,Soy sauce made from soy (tamari),16,1,1,1,1,1,0,60.0,10.51,0.1,0.0,5.57,1.7,5586.0,20.0,2.38,212.0,0.0
174279,Soy sauce made from hydrolyzed vegetable protein,16,1,1,1,1,1,0,60.0,7.0,0.51,0.0,7.84,1.3,6820.0,17.0,0.33,447.0,0.0
174285,"Beans, kidney, red, mature seeds, canned, drained solids",16,1,1,1,1,1,0,124.0,7.98,1.05,0.0,21.49,3.8,231.0,57.0,1.5,277.0,0.2
174286,"Beans, pinto, canned, drained solids",16,1,1,1,1,1,0,114.0,6.99,0.9,0.0,20.22,0.54,239.0,63.0,1.33,274.0,0.1
174288,Chickpea flour (besan),16,1,1,1,1,1,0,387.0,22.39,6.69,0.0,57.82,10.85,64.0,45.0,4.86,846.0,0.0
174289,"Hummus, commercial",16,1,1,1,1,1,0,237.0,7.78,17.82,0.0,15.0,0.62,426.0,47.0,2.54,312.0,0.0
174290,"Tofu, extra firm, prepared with nigari",16,1,1,1,1,1,0,83.0,9.98,5.26,0.0,1.18,0.71,4.0,282.0,2.04,130.0,0.0
174292,"MORI-NU, Tofu, silken, soft",16,1,1,1,1,1,0,55.0,4.8,2.7,0.0,2.9,1.31,5.0,31.0,0.82,180.0,0.0
174293,"Soymilk, chocolate, unfortified",16,1,1,1,1,1,0,63.0,2.26,1.53,0.0,9.95,7.86,53.0,25.0,0.48,143.0,1.7
174294,"Peanut Butter, smooth (Includes foods for USDA's Food Distribution Program)",16,1,1,1,1,1,0,588.0,21.93,49.54,0.0,23.98,6.5,476.0,54.0,2.16,592.0,0.0
174295,"Soymilk, chocolate, with added calcium, vitamins A and D",16,1,1,1,1,1,0,63.0,2.26,1.53,0.0,9.95,7.86,53.0,126.0,0.48,143.0,1.7
174298,"Refried beans, canned, traditional, reduced sodium",16,1,1,1,1,1,0,89.0,4.98,2.01,0.0,13.55,0.54,138.0,29.0,1.44,319.0,0.8
174299,"Soybeans, mature seeds, cooked, boiled, with salt",16,1,1,1,1,1,0,172.0,18.21,8.97,0.0,8.36,2.36,237.0,102.0,5.14,515.0,1.7
174301,"Soy protein concentrate, produced by acid wash",16,1,1,1,1,1,0,328.0,63.63,0.46,0.0,25.41,20.0,900.0,363.0,10.78,450.0,0.0
174302,"Soy protein isolate, potassium type",16,1,1,1,1,1,0,321.0,88.32,0.53,0.0,2.59,0.0,50.0,178.0,14.5,1590.0,0.0
174310,"Lamb, composite of trimmed retail cuts, separable fat, trimmed to 1/4"" fat, choice, cooked",17,0,0,1,0,1,0,586.0,12.16,59.18,114.0,0.0,0.0,58.0,23.0,1.29,194.0,0.0
174312,"Lamb, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",17,0,0,1,0,1,0,258.0,25.55,16.48,93.0,0.0,0.0,66.0,11.0,1.98,313.0,0.0
174314,"Lamb, leg, whole (shank and sirloin), separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",17,0,0,1,0,1,0,191.0,28.3,7.74,89.0,0.0,0.0,68.0,8.0,2.12,338.0,0.0
174322,"Lamb, rib, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",17,0,0,1,0,1,0,361.0,22.13,29.59,99.0,0.0,0.0,76.0,19.0,1.88,270.0,0.0
174325,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",17,0,0,1,0,1,0,276.0,22.51,19.97,92.0,0.0,0.0,66.0,20.0,1.97,251.0,0.0
174332,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",17,0,0,1,0,1,0,278.0,23.08,19.94,95.0,0.0,0.0,82.0,24.0,1.72,336.0,0.0
174341,"Lamb, New Zealand, imported, fore-shank, separable lean only, cooked, braised",17,0,0,1,0,1,0,209.0,33.31,8.4,115.0,0.0,0.0,77.0,11.0,2.24,258.0,0.0
174358,"Veal, variety meats and by-products, liver, cooked, pan-fried",17,0,0,1,0,1,0,193.0,27.37,6.51,485.0,4.47,0.0,85.0,7.0,5.98,353.0,0.7
174415,"Lamb, Australian, imported, fresh, rib chop, frenched, bone-in, separable lean and fat, trimmed to 1/8"" fat, cooked, grilled",17,0,0,1,0,1,0,305.0,28.48,21.2,91.0,0.0,0.0,79.0,11.0,2.24,292.0,0.0
174436,"Lamb, New Zealand, imported, brains, cooked, soaked and fried",17,0,0,1,0,1,0,154.0,14.03,10.92,2559.0,0.0,0.0,101.0,6.0,1.21,258.0,0.0
174439,"Lamb, New Zealand, imported, kidney, cooked, soaked and fried",17,0,0,1,0,1,0,112.0,19.78,3.56,508.0,0.18,0.0,199.0,9.0,14.7,271.0,0.0
174440,"Lamb, New Zealand, imported, flap, boneless, separable lean only, cooked, braised",17,0,0,1,0,1,0,234.0,27.88,13.6,78.0,0.0,0.0,54.0,9.0,1.21,186.0,0.0
174443,"Lamb, New Zealand, imported, heart, cooked, soaked and simmered",17,0,0,1,0,1,0,161.0,26.26,6.21,186.0,0.0,0.0,67.0,5.0,4.94,187.0,0.0
174445,"Lamb, New Zealand, imported, sweetbread, cooked, soaked and simmered",17,0,0,1,0,1,0,144.0,21.13,6.61,462.0,0.0,0.0,52.0,6.0,1.06,354.0,0.0
174447,"Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean only, cooked, slow roasted",17,0,0,1,0,1,0,159.0,25.29,6.44,79.0,0.0,0.0,62.0,4.0,1.71,369.0,0.0
174449,"Lamb, New Zealand, imported, square-cut shoulder chops, separable lean only, cooked, braised",17,0,0,1,0,1,0,255.0,31.06,14.56,99.0,0.0,0.0,59.0,40.0,1.89,213.0,0.0
174451,"Lamb, New Zealand, imported, loin, boneless, separable lean only, cooked, fast roasted",17,0,0,1,0,1,0,156.0,28.99,4.49,86.0,0.0,0.0,57.0,6.0,2.05,355.0,0.0
174453,"Lamb, New Zealand, imported, hind-shank, separable lean only, cooked, braised",17,0,0,1,0,1,0,196.0,32.5,7.37,115.0,0.0,0.0,72.0,8.0,2.12,258.0,0.0
174457,"Lamb, New Zealand, imported, loin chop, separable lean only, cooked, fast fried",17,0,0,1,0,1,0,208.0,27.43,10.7,85.0,0.41,0.0,84.0,42.0,1.88,367.0,0.0
174458,"Lamb, New Zealand, imported, square-cut shoulder, separable lean only, cooked, slow roasted",17,0,0,1,0,1,0,192.0,25.08,10.13,71.0,0.0,0.0,80.0,14.0,1.47,334.0,0.0
174459,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean only, cooked, fast fried",17,0,0,1,0,1,0,162.0,26.31,6.35,78.0,0.0,0.0,67.0,10.0,2.03,373.0,0.0
174460,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean and fat, cooked, fast fried",17,0,0,1,0,1,0,212.0,24.26,12.76,78.0,0.04,0.0,65.0,10.0,1.93,353.0,0.0
174461,"Lamb, New Zealand, imported, loin chop, separable lean and fat, cooked, fast fried",17,0,0,1,0,1,0,332.0,21.5,27.11,81.0,0.41,0.0,73.0,31.0,1.62,313.0,0.0
174462,"Lamb, New Zealand, imported, loin saddle, separable lean and fat, cooked, fast roasted",17,0,0,1,0,1,0,274.0,21.13,20.98,76.0,0.1,0.0,69.0,7.0,1.44,306.0,0.0
174491,"Chicken, liver, all classes, cooked, pan-fried",5,0,0,1,0,1,0,172.0,25.78,6.43,564.0,1.11,0.0,92.0,10.0,12.88,315.0,2.7
174492,"Turkey, ground, 93% lean, 7% fat, patties, broiled",5,0,0,1,0,1,0,207.0,25.86,11.45,106.0,0.0,0.0,91.0,29.0,1.73,247.0,0.0
174494,"Turkey, ground, 85% lean, 15% fat, pan-broiled crumbles",5,0,0,1,0,1,0,258.0,25.11,17.45,106.0,0.0,0.0,85.0,49.0,1.98,276.0,0.0
174495,"Turkey, ground, 85% lean, 15% fat, patties, broiled",5,0,0,1,0,1,0,249.0,25.88,16.2,105.0,0.0,0.0,81.0,48.0,2.04,242.0,0.0
174496,"Chicken, skin (drumsticks and thighs), cooked, roasted",5,0,0,1,0,1,0,462.0,16.57,43.99,132.0,0.0,0.0,85.0,10.0,0.9,181.0,0.0
174497,"Chicken, broilers or fryers, dark meat, drumstick, meat and skin, cooked, braised",5,0,0,1,0,1,0,187.0,22.72,10.73,132.0,0.0,0.0,111.0,12.0,0.94,229.0,0.0
174498,"Chicken, broilers or fryers, dark meat, thigh, meat and skin, cooked, braised",5,0,0,1,0,1,0,229.0,22.57,15.43,139.0,0.0,0.0,76.0,11.0,1.21,245.0,0.0
174500,"Chicken, dark meat, thigh, meat only, with added solution, cooked, roasted",5,0,0,1,0,1,0,164.0,24.23,7.73,122.0,0.0,0.0,177.0,10.0,0.98,268.0,0.0
174501,"Chicken, skin (drumsticks and thighs), with added solution, cooked, braised",5,0,0,1,0,1,0,403.0,12.26,38.94,124.0,1.0,0.0,139.0,14.0,0.65,146.0,0.0
174503,"Chicken, skin (drumsticks and thighs), with added solution, cooked, roasted",5,0,0,1,0,1,0,421.0,20.31,37.6,154.0,0.44,0.0,162.0,15.0,1.17,198.0,0.0
174504,"Chicken, dark meat, drumstick, meat and skin, with added solution, cooked, braised",5,0,0,1,0,1,0,183.0,21.55,10.71,133.0,0.13,0.0,165.0,14.0,0.76,218.0,0.0
174505,"Chicken, dark meat, thigh, meat and skin, with added solution, cooked, roasted",5,0,0,1,0,1,0,214.0,23.47,13.81,128.0,0.09,0.0,174.0,11.0,1.02,254.0,0.0
174506,"Chicken, broiler, rotisserie, BBQ, back meat only",5,0,0,1,0,1,0,212.0,21.85,13.87,117.0,0.31,0.31,563.0,33.0,0.82,263.0,0.0
174508,"Turkey, dark meat, meat only, with added solution, cooked, roasted",5,0,0,1,0,1,0,158.0,26.1,6.0,105.0,0.0,0.0,201.0,16.0,1.07,227.0,0.0
174510,"Turkey, dark meat from whole, meat and skin, with added solution, cooked, roasted",5,0,0,1,0,1,0,199.0,25.55,10.81,110.0,0.0,0.0,206.0,17.0,1.08,232.0,0.0
174512,"Turkey from whole, light meat, meat and skin, with added solution, cooked, roasted",5,0,0,1,0,1,0,157.0,26.52,5.64,76.0,0.0,0.0,237.0,14.0,0.6,250.0,0.0
174514,"Turkey, retail parts, breast, meat only, with added solution, cooked, roasted",5,0,0,1,0,1,0,130.0,27.94,2.08,74.0,0.0,0.0,184.0,15.0,0.59,264.0,0.0
174516,"Turkey, retail parts, breast, meat only, cooked, roasted",5,0,0,1,0,1,0,136.0,29.51,1.97,70.0,0.0,0.0,114.0,14.0,0.97,297.0,0.0
174519,"Turkey, breast, from whole bird, meat only, with added solution, roasted",5,0,0,1,0,1,0,127.0,26.97,2.08,69.0,0.0,0.0,238.0,13.0,0.55,249.0,0.0
174521,"Turkey, back, from whole bird, meat only, with added solution, roasted",5,0,0,1,0,1,0,127.0,26.97,2.08,69.0,0.0,0.0,238.0,13.0,0.55,249.0,0.0
174522,"Soup, chicken mushroom, canned, condensed",6,0,0,1,1,1,0,100.0,1.61,4.84,8.0,11.95,0.79,669.0,23.0,0.7,56.0,0.0
174530,"Soup, minestrone, canned, reduced sodium, ready-to-serve",6,0,0,1,1,1,0,50.0,2.0,0.8,0.0,9.0,2.13,215.0,20.0,0.72,186.0,5.7
174534,"Split pea soup, canned, reduced sodium, prepared with water or ready-to serve",6,0,0,1,1,1,0,71.0,3.85,0.92,2.0,11.83,5.06,166.0,17.0,0.77,183.0,0.0
174536,"Soup, chicken broth, ready-to-serve",6,0,0,1,1,1,0,6.0,0.64,0.21,2.0,0.44,0.43,371.0,4.0,0.07,18.0,0.0
174538,"Soup, vegetable, canned, low sodium, condensed",6,0,0,1,1,1,0,65.0,2.2,0.9,0.0,12.11,4.31,385.0,20.0,0.66,433.0,0.8
174539,"Soup, clam chowder, new england, canned, prepared with equal volume low fat (2%) milk",6,0,0,1,1,1,0,61.0,3.24,2.02,7.0,7.46,2.81,273.0,70.0,1.21,179.0,2.1
174540,"Soup, cream of mushroom, canned, prepared with equal volume low fat (2%) milk",6,0,0,1,1,1,0,65.0,2.36,3.58,4.0,5.76,2.82,357.0,68.0,0.1,103.0,0.1
174546,"Soup, tomato, canned, prepared with equal volume low fat (2%) milk",6,0,0,1,1,1,0,55.0,2.42,1.24,4.0,9.82,6.59,206.0,68.0,0.3,343.0,6.3
174547,"CAMPBELL'S, Tomato Soup, condensed",6,0,0,1,1,1,0,71.0,1.46,0.44,0.0,15.22,8.23,377.0,13.0,0.59,562.0,4.8
174548,"CAMPBELL'S CHUNKY, Classic Chicken Noodle Soup",6,0,0,1,1,1,0,47.0,3.41,1.3,8.0,5.41,0.41,325.0,11.0,0.34,90.0,0.0
174551,"Soup, chicken broth, canned, prepared with equal volume water",6,0,0,1,1,1,0,16.0,2.02,0.57,0.0,0.38,0.29,306.0,4.0,0.21,86.0,0.0
174552,"CAMPBELL'S CHUNKY, Hearty Beef Barley Soup",6,0,0,1,1,1,0,56.0,2.89,0.92,4.0,8.98,1.17,308.0,10.0,0.49,129.0,0.8
174554,"Soup, clam chowder, manhattan, canned, prepared with equal volume water",6,0,0,1,1,1,0,30.0,0.85,0.86,1.0,4.77,1.32,226.0,11.0,0.64,74.0,1.6
174555,"Soup, clam chowder, new england, canned, prepared with equal volume water",6,0,0,1,1,1,0,35.0,1.55,1.01,3.0,5.05,0.19,254.0,9.0,1.22,108.0,2.0
174556,"CAMPBELL'S CHUNKY, New England Clam Chowder",6,0,0,1,1,1,0,81.0,2.46,3.85,4.0,9.01,0.0,353.0,12.0,0.55,115.0,0.4
174561,"Soup, pea, green, canned, prepared with equal volume water",6,0,0,1,1,1,0,61.0,3.2,1.09,0.0,9.88,3.19,336.0,12.0,0.73,71.0,0.6
174564,"Soup, vegetarian vegetable, canned, prepared with equal volume water",6,0,0,1,1,1,0,28.0,0.86,0.79,0.0,4.89,1.57,338.0,10.0,0.44,86.0,0.6
174565,"Soup, vegetable beef, canned, prepared with equal volume water",6,0,0,1,1,1,0,31.0,2.23,0.76,2.0,4.06,0.45,349.0,8.0,0.45,69.0,1.0
174567,"Soup, cream of chicken, dry, mix, prepared with water",6,0,0,1,1,1,0,41.0,0.68,2.04,1.0,5.11,1.59,454.0,29.0,0.1,82.0,0.2
174568,"Soup, onion, dry, mix, prepared with water",6,0,0,1,1,1,0,12.0,0.32,0.01,0.0,2.77,0.2,346.0,9.0,0.05,31.0,0.1
174569,"Soup, tomato, dry, mix, prepared with water",6,0,0,1,1,1,0,38.0,0.93,0.61,2.0,7.17,3.9,356.0,29.0,0.18,111.0,2.0
174570,"Roast beef, deli style, prepackaged, sliced",7,1,1,1,1,1,0,115.0,18.62,3.69,51.0,0.64,0.29,853.0,5.0,2.05,647.0,0.0
174572,"Turkey breast, low salt, prepackaged or deli, luncheon meat",7,1,1,1,1,1,0,109.0,21.81,0.83,44.0,3.51,3.51,772.0,8.0,0.63,211.0,5.7
174580,"Sausage, turkey, reduced fat, brown and serve, cooked",7,1,1,1,1,1,0,204.0,17.0,10.3,58.0,10.92,0.0,721.0,31.0,1.8,207.0,0.0
174581,Poultry salad sandwich spread,7,1,1,1,1,1,0,200.0,11.64,13.52,30.0,7.41,0.0,653.0,10.0,0.61,183.0,1.0
174589,"Oscar Mayer, Bologna (beef)",7,1,1,1,1,1,0,316.0,11.05,29.1,64.0,2.45,1.4,1179.0,12.0,1.36,168.0,0.0
174591,"Oscar Mayer, Wieners (beef franks)",7,1,1,1,1,1,0,329.0,11.35,30.26,56.0,2.78,1.6,1025.0,10.0,1.34,130.0,0.0
174593,Hormel Pillow Pak Sliced Turkey Pepperoni,7,1,1,1,1,1,0,243.0,30.99,11.52,123.0,3.78,0.0,1858.0,26.0,2.7,449.0,0.0
174595,"Bratwurst, veal, cooked",7,1,1,1,1,1,0,341.0,13.99,31.7,79.0,0.0,0.0,60.0,11.0,0.74,231.0,0.0
174596,Liverwurst spread,7,1,1,1,1,1,0,305.0,12.38,25.45,118.0,5.89,1.65,700.0,22.0,8.85,170.0,3.5
174597,Roast beef spread,7,1,1,1,1,1,0,223.0,15.27,16.28,70.0,3.73,0.71,724.0,23.0,2.06,259.0,0.2
174604,"Sausage, Italian, turkey, smoked",7,1,1,1,1,1,0,158.0,15.05,8.75,53.0,4.65,3.2,928.0,21.0,9.6,197.0,30.4
174606,"Sausage, turkey, hot, smoked",7,1,1,1,1,1,0,158.0,15.05,8.75,53.0,4.65,3.2,916.0,21.0,9.6,197.0,30.4
174608,"Chicken breast, roll, oven-roasted",7,1,1,1,1,1,0,134.0,14.59,7.65,39.0,1.79,0.43,883.0,6.0,0.32,324.0,0.0
174613,"Turkey, white, rotisserie, deli cut",7,1,1,1,1,1,0,112.0,13.5,3.0,55.0,7.7,4.0,1200.0,16.0,2.2,349.0,10.0
174618,"Sausage, beef, fresh, cooked",7,1,1,1,1,1,0,332.0,18.21,27.98,82.0,0.35,0.0,813.0,11.0,1.57,258.0,0.0
174619,"Cereals ready-to-eat, MALT-O-MEAL, COCO-ROOS",8,1,0,0,0,0,0,389.0,3.41,4.61,0.0,86.75,48.11,350.0,333.0,30.0,201.0,20.0
174620,"Cereals ready-to-eat, QUAKER, QUAKER OAT CINNAMON LIFE",8,1,0,0,0,0,0,374.0,9.14,4.1,0.0,79.02,25.18,463.0,387.0,23.22,260.0,0.1
174621,"Cereals ready-to-eat, QUAKER, HONEY GRAHAM OH!S",8,1,0,0,0,0,0,412.0,3.92,7.63,0.0,83.65,43.23,679.0,11.0,19.52,167.0,36.4
174622,"Cereals ready-to-eat, QUAKER, Oatmeal Squares",8,1,0,0,0,0,0,379.0,11.38,4.83,0.0,77.77,16.69,347.0,201.0,29.3,357.0,11.5
174623,"Cereals ready-to-eat, QUAKER, Oatmeal Squares, cinnamon",8,1,0,0,0,0,0,379.0,11.23,4.88,0.0,78.09,16.67,344.0,210.0,29.5,359.0,12.0
174624,"Cereals, QUAKER, Instant Oatmeal, fruit and cream variety, dry",8,1,0,0,0,0,0,379.0,8.3,6.37,0.0,75.42,31.27,499.0,307.0,11.3,280.0,0.3
174625,"Cereals, QUAKER, Instant Oatmeal, raisins, dates and walnuts, dry",8,1,0,0,0,0,0,371.0,8.82,6.98,0.0,72.41,30.85,516.0,297.0,10.7,374.0,0.8
174626,"Cereals, QUAKER, Oat Bran, QUAKER/MOTHER'S Oat Bran, dry",8,1,0,0,0,0,0,364.0,17.03,7.97,0.0,62.94,1.43,5.0,79.0,8.07,579.0,0.0
174628,"Cereals ready-to-eat, Post, Waffle Crisp",8,1,0,0,0,0,0,390.0,6.6,5.0,0.0,83.0,34.7,596.0,24.0,9.0,212.0,0.0
174629,"Cereals, QUAKER, hominy grits, white, quick, dry",8,1,0,0,0,0,0,348.0,8.8,1.2,0.0,79.6,0.3,1.0,2.0,4.42,137.0,0.0
174630,"Cereals, QUAKER, hominy grits, white, regular, dry",8,1,0,0,0,0,0,361.0,8.8,1.6,0.0,79.2,0.64,1.0,2.0,4.42,137.0,0.0
174631,"Cereals ready-to-eat, MALT-O-MEAL, COLOSSAL CRUNCH",8,1,0,0,0,0,0,401.0,3.64,5.28,0.0,81.59,42.5,806.0,0.0,30.0,110.0,20.0
174632,"Cereals ready-to-eat, QUAKER, MOTHER'S Cinnamon Oat Crunch",8,1,0,0,0,0,0,382.0,10.6,4.56,0.0,79.79,25.37,275.0,50.0,3.24,325.0,0.8
174633,"Cereals ready-to-eat, QUAKER, MOTHER'S GRAHAM BUMPERS",8,1,0,0,0,0,0,379.0,4.55,1.45,0.0,88.89,44.33,758.0,18.0,1.87,199.0,0.3
174634,"Cereals ready-to-eat, QUAKER, MOTHER'S COCOA BUMPERS",8,1,0,0,0,0,0,382.0,4.21,1.61,0.0,89.91,43.12,452.0,16.0,2.06,226.0,0.2
174636,"Cereals, QUAKER, Instant Oatmeal, Cinnamon-Spice, dry",8,1,0,0,0,0,0,369.0,10.39,5.1,0.0,74.52,21.14,416.0,229.0,8.31,303.0,0.1
174637,"Cereals, QUAKER, Instant Oatmeal, DINOSAUR EGGS, Brown Sugar, dry",8,1,0,0,0,0,0,384.0,8.69,7.59,0.0,73.68,28.91,500.0,220.0,7.91,250.0,0.0
174638,"Cereals, QUAKER, Instant Oatmeal, Banana Bread, dry",8,1,0,0,0,0,0,368.0,8.97,4.85,0.0,75.7,29.45,700.0,277.0,10.07,287.0,0.9
174639,"Cereals ready-to-eat, UNCLE SAM CEREAL",8,1,0,0,0,0,0,346.0,15.98,11.6,0.0,65.78,1.56,206.0,95.0,4.03,446.0,2.4
174640,"Cereals, QUAKER, Quick Oats with Iron, Dry",8,1,0,0,0,0,0,371.0,13.7,6.87,0.0,68.18,1.42,3.0,47.0,49.45,358.0,0.0
174641,"Cereals, QUAKER, Whole Wheat Natural Cereal, dry",8,1,0,0,0,0,0,333.0,11.8,2.0,0.0,74.8,2.0,8.0,44.0,3.3,502.0,0.0
174642,"Cereals ready-to-eat, MALT-O-MEAL, Honey BUZZERS",8,1,0,0,0,0,0,379.0,3.45,1.72,0.0,89.66,37.93,759.0,14.0,31.03,121.0,20.7
174643,"Cereals ready-to-eat, MALT-O-MEAL, GOLDEN PUFFS",8,1,0,0,0,0,0,370.0,5.77,0.89,0.0,89.72,51.34,204.0,11.0,7.92,204.0,27.6
